State FIPS Code,County FIPS Code,Postal Code,Name,"Poverty Estimate, All Ages","Poverty Percent, All Ages",Median Household Income
01,000,AL,Alabama,"798,469",16.2,"59,703"
01,001,AL,Autauga County,"6,988",11.8,"70,148"
01,003,AL,Baldwin County,"30,195",12.4,"71,704"
01,005,AL,Barbour County,"5,860",26.7,"41,151"
01,007,AL,Bibb County,"3,979",20.0,"54,309"
01,009,AL,Blount County,"8,022",13.6,"60,553"
01,011,AL,Bullock County,"2,670",31.5,"35,798"
01,013,AL,Butler County,"4,298",23.4,"41,852"
01,015,AL,Calhoun County,"20,308",18.5,"52,772"
01,017,AL,Chambers County,"6,962",21.0,"45,563"
01,019,AL,Cherokee County,"3,862",15.5,"52,613"
01,021,AL,Chilton County,"7,158",15.8,"61,823"
01,023,AL,Choctaw County,"2,554",20.7,"44,458"
01,025,AL,Clarke County,"5,204",23.5,"44,906"
01,027,AL,Clay County,"2,371",17.0,"49,599"
01,029,AL,Cleburne County,"2,370",15.7,"49,248"
01,031,AL,Coffee County,"8,492",15.7,"62,429"
01,033,AL,Colbert County,"9,962",17.3,"54,593"
01,035,AL,Conecuh County,"3,329",30.1,"36,106"
01,037,AL,Coosa County,"1,813",18.1,"49,485"
01,039,AL,Covington County,"7,071",19.2,"46,958"
01,041,AL,Crenshaw County,"2,762",21.5,"49,161"
01,043,AL,Cullman County,"14,478",16.2,"61,774"
01,045,AL,Dale County,"9,965",20.5,"50,567"
01,047,AL,Dallas County,"11,945",32.9,"35,258"
01,049,AL,DeKalb County,"13,248",18.7,"50,037"
01,051,AL,Elmore County,"9,779",11.7,"71,463"
01,053,AL,Escambia County,"7,224",20.9,"47,792"
01,055,AL,Etowah County,"17,990",17.7,"55,487"
01,057,AL,Fayette County,"3,092",19.5,"49,205"
01,059,AL,Franklin County,"5,804",18.5,"49,611"
01,061,AL,Geneva County,"4,926",18.6,"51,585"
01,063,AL,Greene County,"2,206",30.0,"35,449"
01,065,AL,Hale County,"3,294",22.9,"44,702"
01,067,AL,Henry County,"2,754",15.8,"56,702"
01,069,AL,Houston County,"18,465",17.2,"56,842"
01,071,AL,Jackson County,"8,434",16.1,"51,965"
01,073,AL,Jefferson County,"106,000",16.4,"61,996"
01,075,AL,Lamar County,"2,457",18.1,"51,523"
01,077,AL,Lauderdale County,"12,156",13.3,"59,023"
01,079,AL,Lawrence County,"5,402",16.4,"55,516"
01,081,AL,Lee County,"26,211",15.0,"59,637"
01,083,AL,Limestone County,"10,669",9.9,"83,159"
01,085,AL,Lowndes County,"2,814",29.4,"42,268"
01,087,AL,Macon County,"5,351",32.4,"36,601"
01,089,AL,Madison County,"44,142",11.3,"80,426"
01,091,AL,Marengo County,"3,603",19.5,"45,587"
01,093,AL,Marion County,"5,004",17.6,"47,742"
01,095,AL,Marshall County,"16,175",16.5,"53,388"
01,097,AL,Mobile County,"77,450",19.2,"54,315"
01,099,AL,Monroe County,"3,963",20.7,"47,498"
01,101,AL,Montgomery County,"39,991",18.4,"56,862"
01,103,AL,Morgan County,"15,935",13.1,"62,260"
01,105,AL,Perry County,"2,714",35.9,"33,585"
01,107,AL,Pickens County,"4,007",23.9,"45,440"
01,109,AL,Pike County,"8,436",27.4,"45,144"
01,111,AL,Randolph County,"4,435",20.3,"49,433"
01,113,AL,Russell County,"12,882",22.3,"45,074"
01,115,AL,St. Clair County,"11,548",12.6,"70,361"
01,117,AL,Shelby County,"15,339",6.8,"98,263"
01,119,AL,Sumter County,"3,377",31.1,"35,152"
01,121,AL,Talladega County,"14,318",18.3,"55,186"
01,123,AL,Tallapoosa County,"7,107",17.6,"55,270"
01,125,AL,Tuscaloosa County,"36,853",17.0,"60,875"
01,127,AL,Walker County,"10,557",16.7,"51,065"
01,129,AL,Washington County,"2,493",16.7,"53,785"
01,131,AL,Wilcox County,"2,965",29.7,"33,682"
01,133,AL,Winston County,"4,284",18.3,"51,149"
02,000,AK,Alaska,"77,305",10.8,"88,072"
02,013,AK,Aleutians East Borough,549,16.2,"85,852"
02,016,AK,Aleutians West Census Area,473,9.7,"112,218"
02,020,AK,Anchorage Borough,"29,127",10.4,"99,162"
02,050,AK,Bethel Census Area,"3,910",21.9,"59,011"
02,060,AK,Bristol Bay Borough,117,13.6,"96,382"
02,063,AK,Chugach Census Area,448,6.7,"91,356"
02,066,AK,Copper River Census Area,359,13.9,"63,837"
02,068,AK,Denali Borough,116,7.3,"90,897"
02,070,AK,Dillingham Census Area,924,19.7,"69,716"
02,090,AK,Fairbanks North Star Borough,"7,117",7.8,"84,166"
02,100,AK,Haines Borough,210,10.3,"70,610"
02,105,AK,Hoonah-Angoon Census Area,399,17.5,"64,181"
02,110,AK,Juneau Borough,"2,455",7.9,"102,097"
02,122,AK,Kenai Peninsula Borough,"6,512",11.0,"76,254"
02,130,AK,Ketchikan Gateway Borough,"1,164",8.6,"82,648"
02,150,AK,Kodiak Island Borough,921,7.5,"83,222"
02,158,AK,Kusilvak Census Area,"2,454",29.8,"41,824"
02,164,AK,Lake and Peninsula Borough,276,20.1,"63,038"
02,170,AK,Matanuska-Susitna Borough,"10,866",9.8,"86,313"
02,180,AK,Nome Census Area,"1,909",19.9,"64,480"
02,185,AK,North Slope Borough,"1,474",13.7,"95,795"
02,188,AK,Northwest Arctic Borough,"1,447",19.7,"69,234"
02,195,AK,Petersburg Borough,230,7.1,"76,641"
02,198,AK,Prince of Wales-Hyder Census Area,820,14.6,"58,381"
02,220,AK,Sitka Borough,651,7.9,"90,345"
02,230,AK,Skagway Municipality,100,9.3,"73,603"
02,240,AK,Southeast Fairbanks Census Area,865,12.5,"74,732"
02,275,AK,Wrangell City and Borough,246,12.0,"67,761"
02,282,AK,Yakutat Borough,82,11.7,"78,552"
02,290,AK,Yukon-Koyukuk Census Area,"1,084",21.1,"47,798"
04,000,AZ,Arizona,"904,567",12.5,"74,355"
04,001,AZ,Apache County,"18,155",28.2,"40,632"
04,003,AZ,Cochise County,"21,447",17.7,"55,254"
04,005,AZ,Coconino County,"22,092",16.4,"64,016"
04,007,AZ,Gila County,"9,832",18.5,"51,928"
04,009,AZ,Graham County,"5,434",14.8,"63,797"
04,011,AZ,Greenlee County,851,9.2,"76,338"
04,012,AZ,La Paz County,"3,258",20.0,"53,925"
04,013,AZ,Maricopa County,"487,571",10.9,"83,668"
04,015,AZ,Mohave County,"36,075",16.7,"54,842"
04,017,AZ,Navajo County,"27,684",25.9,"49,948"
04,019,AZ,Pima County,"150,271",14.6,"64,007"
04,021,AZ,Pinal County,"50,448",11.4,"76,232"
04,023,AZ,Santa Cruz County,"9,009",18.5,"53,467"
04,025,AZ,Yavapai County,"32,990",13.6,"64,187"
04,027,AZ,Yuma County,"29,448",14.6,"54,209"
05,000,AR,Arkansas,"481,650",16.3,"55,505"
05,001,AR,Arkansas County,"3,049",18.8,"52,145"
05,003,AR,Ashley County,"3,956",21.8,"47,253"
05,005,AR,Baxter County,"5,753",13.8,"48,573"
05,007,AR,Benton County,"23,586",7.9,"86,374"
05,009,AR,Boone County,"5,044",13.3,"53,025"
05,011,AR,Bradley County,"2,189",21.9,"44,982"
05,013,AR,Calhoun County,720,15.9,"52,535"
05,015,AR,Carroll County,"4,553",16.0,"50,433"
05,017,AR,Chicot County,"2,468",27.0,"38,217"
05,019,AR,Clark County,"3,762",20.3,"50,519"
05,021,AR,Clay County,"2,812",20.0,"46,855"
05,023,AR,Cleburne County,"3,256",13.0,"52,662"
05,025,AR,Cleveland County,"1,114",15.1,"55,533"
05,027,AR,Columbia County,"4,509",22.2,"47,278"
05,029,AR,Conway County,"3,746",18.0,"52,405"
05,031,AR,Craighead County,"18,689",17.1,"60,580"
05,033,AR,Crawford County,"9,709",16.1,"54,741"
05,035,AR,Crittenden County,"10,118",21.8,"49,644"
05,037,AR,Cross County,"3,589",21.9,"48,299"
05,039,AR,Dallas County,"1,192",20.1,"44,476"
05,041,AR,Desha County,"2,986",27.9,"41,251"
05,043,AR,Drew County,"3,387",20.8,"48,635"
05,045,AR,Faulkner County,"17,847",14.6,"63,429"
05,047,AR,Franklin County,"2,853",16.8,"48,248"
05,049,AR,Fulton County,"2,099",17.2,"42,588"
05,051,AR,Garland County,"17,077",17.3,"53,239"
05,053,AR,Grant County,"2,387",13.3,"63,512"
05,055,AR,Greene County,"7,401",16.3,"54,475"
05,057,AR,Hempstead County,"4,011",20.9,"46,423"
05,059,AR,Hot Spring County,"5,339",17.4,"50,654"
05,061,AR,Howard County,"2,214",17.9,"46,449"
05,063,AR,Independence County,"5,525",15.0,"57,611"
05,065,AR,Izard County,"2,894",22.4,"43,920"
05,067,AR,Jackson County,"3,515",24.7,"43,579"
05,069,AR,Jefferson County,"13,011",22.2,"45,894"
05,071,AR,Johnson County,"4,815",18.9,"46,660"
05,073,AR,Lafayette County,"1,429",23.7,"42,437"
05,075,AR,Lawrence County,"2,976",19.1,"47,312"
05,077,AR,Lee County,"2,353",35.1,"35,213"
05,079,AR,Lincoln County,"2,265",25.2,"48,311"
05,081,AR,Little River County,"1,971",17.0,"48,883"
05,083,AR,Logan County,"3,919",18.7,"48,510"
05,085,AR,Lonoke County,"8,529",11.5,"66,160"
05,087,AR,Madison County,"2,856",16.5,"51,233"
05,089,AR,Marion County,"2,662",15.6,"49,313"
05,091,AR,Miller County,"9,380",22.9,"48,652"
05,093,AR,Mississippi County,"8,269",21.8,"45,168"
05,095,AR,Monroe County,"1,612",24.9,"33,090"
05,097,AR,Montgomery County,"1,692",20.0,"46,069"
05,099,AR,Nevada County,"1,748",21.9,"44,649"
05,101,AR,Newton County,"1,357",19.4,"47,996"
05,103,AR,Ouachita County,"3,906",18.1,"49,275"
05,105,AR,Perry County,"1,614",16.2,"56,640"
05,107,AR,Phillips County,"5,263",34.9,"36,098"
05,109,AR,Pike County,"1,895",19.1,"41,348"
05,111,AR,Poinsett County,"4,416",20.0,"47,372"
05,113,AR,Polk County,"3,325",17.3,"45,289"
05,115,AR,Pope County,"9,379",15.3,"57,881"
05,117,AR,Prairie County,"1,182",14.9,"51,017"
05,119,AR,Pulaski County,"67,560",17.3,"57,057"
05,121,AR,Randolph County,"3,674",19.9,"45,638"
05,123,AR,St. Francis County,"6,544",34.4,"38,062"
05,125,AR,Saline County,"12,335",9.8,"70,330"
05,127,AR,Scott County,"2,042",21.2,"42,599"
05,129,AR,Searcy County,"1,703",21.7,"38,070"
05,131,AR,Sebastian County,"21,673",17.1,"52,679"
05,133,AR,Sevier County,"3,203",20.6,"49,384"
05,135,AR,Sharp County,"3,433",19.5,"45,740"
05,137,AR,Stone County,"2,531",20.4,"41,063"
05,139,AR,Union County,"6,993",18.9,"50,258"
05,141,AR,Van Buren County,"3,127",19.6,"47,150"
05,143,AR,Washington County,"35,177",14.3,"62,100"
05,145,AR,White County,"11,907",15.9,"56,866"
05,147,AR,Woodruff County,"1,337",22.6,"41,225"
05,149,AR,Yell County,"3,235",16.3,"50,275"
06,000,CA,California,"4,673,718",12.2,"91,517"
06,001,CA,Alameda County,"161,918",10.1,"121,190"
06,003,CA,Alpine County,193,16.3,"71,646"
06,005,CA,Amador County,"3,767",10.1,"74,356"
06,007,CA,Butte County,"37,152",18.3,"63,353"
06,009,CA,Calaveras County,"5,561",12.1,"73,175"
06,011,CA,Colusa County,"2,324",10.7,"72,963"
06,013,CA,Contra Costa County,"99,767",8.7,"119,667"
06,015,CA,Del Norte County,"4,088",16.5,"57,297"
06,017,CA,El Dorado County,"14,477",7.6,"104,859"
06,019,CA,Fresno County,"185,876",18.6,"68,693"
06,021,CA,Glenn County,"3,933",14.0,"63,247"
06,023,CA,Humboldt County,"23,910",18.0,"57,660"
06,025,CA,Imperial County,"36,354",21.2,"55,523"
06,027,CA,Inyo County,"2,073",11.2,"64,332"
06,029,CA,Kern County,"158,995",17.8,"65,981"
06,031,CA,Kings County,"24,576",17.9,"63,683"
06,033,CA,Lake County,"11,556",17.1,"51,848"
06,035,CA,Lassen County,"4,060",17.2,"60,308"
06,037,CA,Los Angeles County,"1,328,547",13.9,"82,455"
06,039,CA,Madera County,"33,721",22.0,"71,273"
06,041,CA,Marin County,"19,345",7.7,"135,960"
06,043,CA,Mariposa County,"2,555",15.1,"66,513"
06,045,CA,Mendocino County,"15,657",17.6,"63,621"
06,047,CA,Merced County,"53,454",18.8,"65,253"
06,049,CA,Modoc County,"1,154",13.7,"51,166"
06,051,CA,Mono County,"1,319",10.3,"79,105"
06,053,CA,Monterey County,"50,699",12.1,"91,450"
06,055,CA,Napa County,"11,343",8.6,"98,580"
06,057,CA,Nevada County,"10,683",10.6,"80,069"
06,059,CA,Orange County,"308,990",10.0,"106,047"
06,061,CA,Placer County,"25,827",6.2,"106,114"
06,063,CA,Plumas County,"2,416",12.6,"66,725"
06,065,CA,Riverside County,"264,935",10.9,"86,350"
06,067,CA,Sacramento County,"190,656",12.2,"83,985"
06,069,CA,San Benito County,"4,842",7.2,"106,560"
06,071,CA,San Bernardino County,"291,258",13.5,"78,779"
06,073,CA,San Diego County,"338,482",10.7,"98,365"
06,075,CA,San Francisco County,"83,231",10.4,"135,366"
06,077,CA,San Joaquin County,"96,295",12.3,"84,738"
06,079,CA,San Luis Obispo County,"31,956",11.9,"88,578"
06,081,CA,San Mateo County,"52,227",7.2,"143,795"
06,083,CA,Santa Barbara County,"59,962",14.1,"89,334"
06,085,CA,Santa Clara County,"137,728",7.5,"150,502"
06,087,CA,Santa Cruz County,"31,936",12.5,"99,256"
06,089,CA,Shasta County,"24,791",13.9,"66,312"
06,091,CA,Sierra County,389,12.2,"63,939"
06,093,CA,Siskiyou County,"6,823",15.8,"51,593"
06,095,CA,Solano County,"43,957",10.0,"92,711"
06,097,CA,Sonoma County,"42,504",8.9,"96,312"
06,099,CA,Stanislaus County,"81,730",15.0,"75,249"
06,101,CA,Sutter County,"13,784",14.1,"66,071"
06,103,CA,Tehama County,"9,732",15.1,"58,900"
06,105,CA,Trinity County,"2,617",16.8,"49,485"
06,107,CA,Tulare County,"86,096",18.2,"64,313"
06,109,CA,Tuolumne County,"7,014",13.5,"70,108"
06,111,CA,Ventura County,"78,211",9.5,"101,981"
06,113,CA,Yolo County,"33,935",16.1,"82,359"
06,115,CA,Yuba County,"12,337",14.9,"63,626"
08,000,CO,Colorado,"542,333",9.5,"89,096"
08,001,CO,Adams County,"53,153",10.2,"89,849"
08,003,CO,Alamosa County,"2,727",17.4,"53,942"
08,005,CO,Arapahoe County,"52,215",8.0,"93,525"
08,007,CO,Archuleta County,"1,362",9.8,"66,025"
08,009,CO,Baca County,642,19.0,"47,147"
08,011,CO,Bent County,"1,120",27.0,"42,958"
08,013,CO,Boulder County,"37,074",11.8,"96,584"
08,014,CO,Broomfield County,"4,014",5.3,"114,746"
08,015,CO,Chaffee County,"1,906",10.0,"75,151"
08,017,CO,Cheyenne County,238,14.0,"62,891"
08,019,CO,Clear Creek County,691,7.4,"90,350"
08,021,CO,Conejos County,"1,358",18.1,"49,141"
08,023,CO,Costilla County,832,23.2,"36,970"
08,025,CO,Crowley County,"1,090",35.6,"49,785"
08,027,CO,Custer County,581,10.9,"67,766"
08,029,CO,Delta County,"4,549",14.6,"53,910"
08,031,CO,Denver County,"83,390",11.9,"87,619"
08,033,CO,Dolores County,323,13.2,"56,695"
08,035,CO,Douglas County,"11,794",3.1,"140,768"
08,037,CO,Eagle County,"3,993",7.2,"105,813"
08,039,CO,Elbert County,"1,523",5.5,"120,394"
08,041,CO,El Paso County,"61,445",8.5,"82,248"
08,043,CO,Fremont County,"6,998",16.8,"57,275"
08,045,CO,Garfield County,"4,894",8.0,"86,566"
08,047,CO,Gilpin County,373,6.4,"89,805"
08,049,CO,Grand County,"1,101",7.0,"88,059"
08,051,CO,Gunnison County,"1,578",9.7,"88,855"
08,053,CO,Hinsdale County,62,8.0,"70,675"
08,055,CO,Huerfano County,"1,356",19.4,"47,968"
08,057,CO,Jackson County,175,13.5,"62,439"
08,059,CO,Jefferson County,"37,513",6.6,"102,413"
08,061,CO,Kiowa County,209,15.0,"55,573"
08,063,CO,Kit Carson County,786,11.4,"56,720"
08,065,CO,Lake County,798,11.0,"71,326"
08,067,CO,La Plata County,"6,407",11.7,"79,358"
08,069,CO,Larimer County,"39,357",11.0,"88,338"
08,071,CO,Las Animas County,"2,476",17.8,"49,097"
08,073,CO,Lincoln County,745,16.1,"54,345"
08,075,CO,Logan County,"2,774",15.2,"58,976"
08,077,CO,Mesa County,"16,577",10.7,"69,578"
08,079,CO,Mineral County,81,8.7,"69,794"
08,081,CO,Moffat County,"1,302",10.0,"69,088"
08,083,CO,Montezuma County,"3,975",15.2,"58,345"
08,085,CO,Montrose County,"5,101",11.7,"65,736"
08,087,CO,Morgan County,"3,311",11.5,"65,599"
08,089,CO,Otero County,"4,160",23.2,"46,607"
08,091,CO,Ouray County,335,6.6,"90,837"
08,093,CO,Park County,"1,460",8.2,"88,020"
08,095,CO,Phillips County,489,11.2,"68,571"
08,097,CO,Pitkin County,"1,070",6.4,"111,291"
08,099,CO,Prowers County,"2,145",18.6,"48,832"
08,101,CO,Pueblo County,"24,790",14.9,"58,314"
08,103,CO,Rio Blanco County,634,9.9,"71,630"
08,105,CO,Rio Grande County,"1,579",14.1,"56,877"
08,107,CO,Routt County,"1,489",6.0,"104,407"
08,109,CO,Saguache County,"1,487",22.5,"45,048"
08,111,CO,San Juan County,99,12.4,"62,732"
08,113,CO,San Miguel County,562,7.0,"94,387"
08,115,CO,Sedgwick County,319,14.1,"46,980"
08,117,CO,Summit County,"2,651",8.7,"96,984"
08,119,CO,Teller County,"1,928",7.8,"81,466"
08,121,CO,Washington County,569,12.3,"61,492"
08,123,CO,Weld County,"31,318",9.1,"90,770"
08,125,CO,Yuma County,"1,280",13.2,"56,075"
09,000,CT,Connecticut,"345,710",9.8,"88,182"
09,110,CT,Capitol Planning Region,"97,319",10.3,"84,551"
09,120,CT,Greater Bridgeport Planning Region,"41,540",13.1,"81,042"
09,130,CT,Lower Connecticut River Valley Planning Region,"11,880",7.0,"99,557"
09,140,CT,Naugatuck Valley Planning Region,"43,191",9.7,"81,783"
09,150,CT,Northeastern Connecticut Planning Region,"8,047",8.5,"81,711"
09,160,CT,Northwest Hills Planning Region,"8,813",7.9,"87,206"
09,170,CT,South Central Connecticut Planning Region,"60,090",11.0,"84,615"
09,180,CT,Southeastern Connecticut Planning Region,"28,992",10.8,"80,159"
09,190,CT,Western Connecticut Planning Region,"45,839",7.4,"122,080"
10,000,DE,Delaware,"99,843",10.0,"81,933"
10,001,DE,Kent County,"19,204",10.5,"71,866"
10,003,DE,New Castle County,"56,547",10.1,"85,427"
10,005,DE,Sussex County,"24,092",9.5,"81,188"
11,000,DC,District of Columbia,"91,474",14.2,"99,897"
11,001,DC,District of Columbia,"91,474",14.2,"99,897"
12,000,FL,Florida,"2,770,789",12.7,"69,287"
12,001,FL,Alachua County,"50,816",19.1,"58,783"
12,003,FL,Baker County,"3,338",12.8,"67,375"
12,005,FL,Bay County,"21,668",11.9,"65,521"
12,007,FL,Bradford County,"4,028",16.4,"57,664"
12,009,FL,Brevard County,"62,175",10.0,"74,899"
12,011,FL,Broward County,"257,252",13.3,"70,834"
12,013,FL,Calhoun County,"2,635",22.2,"46,766"
12,015,FL,Charlotte County,"18,138",9.1,"65,040"
12,017,FL,Citrus County,"26,985",16.9,"52,534"
12,019,FL,Clay County,"19,677",8.8,"84,364"
12,021,FL,Collier County,"40,381",10.3,"81,821"
12,023,FL,Columbia County,"12,901",19.0,"54,060"
12,027,FL,DeSoto County,"8,087",24.8,"47,097"
12,029,FL,Dixie County,"3,411",22.1,"40,587"
12,031,FL,Duval County,"137,467",13.9,"70,203"
12,033,FL,Escambia County,"50,147",16.4,"61,634"
12,035,FL,Flagler County,"11,424",9.1,"73,336"
12,037,FL,Franklin County,"2,050",18.1,"52,180"
12,039,FL,Gadsden County,"10,947",26.0,"45,628"
12,041,FL,Gilchrist County,"2,619",14.6,"58,178"
12,043,FL,Glades County,"2,100",19.5,"50,559"
12,045,FL,Gulf County,"2,425",18.0,"55,909"
12,047,FL,Hamilton County,"2,715",23.4,"45,484"
12,049,FL,Hardee County,"5,867",24.7,"48,572"
12,051,FL,Hendry County,"8,590",21.1,"55,308"
12,053,FL,Hernando County,"24,654",12.1,"60,582"
12,055,FL,Highlands County,"16,289",15.6,"51,954"
12,057,FL,Hillsborough County,"191,075",12.9,"74,091"
12,059,FL,Holmes County,"3,513",19.6,"50,118"
12,061,FL,Indian River County,"19,060",11.5,"69,462"
12,063,FL,Jackson County,"7,242",17.5,"50,625"
12,065,FL,Jefferson County,"2,203",16.0,"56,900"
12,067,FL,Lafayette County,"1,463",21.4,"50,775"
12,069,FL,Lake County,"39,355",9.7,"67,637"
12,071,FL,Lee County,"89,587",11.1,"71,607"
12,073,FL,Leon County,"52,424",18.7,"61,560"
12,075,FL,Levy County,"7,151",15.9,"55,147"
12,077,FL,Liberty County,"1,332",21.9,"49,514"
12,079,FL,Madison County,"3,537",21.2,"46,141"
12,081,FL,Manatee County,"42,580",10.1,"72,176"
12,083,FL,Marion County,"60,464",15.6,"54,517"
12,085,FL,Martin County,"15,939",10.1,"80,678"
12,086,FL,Miami-Dade County,"381,423",14.5,"66,952"
12,087,FL,Monroe County,"10,680",13.2,"79,459"
12,089,FL,Nassau County,"6,603",6.8,"90,808"
12,091,FL,Okaloosa County,"16,979",8.0,"76,663"
12,093,FL,Okeechobee County,"7,027",18.4,"50,176"
12,095,FL,Orange County,"178,037",12.6,"72,129"
12,097,FL,Osceola County,"54,089",12.9,"63,782"
12,099,FL,Palm Beach County,"165,851",11.1,"76,713"
12,101,FL,Pasco County,"65,148",10.9,"65,933"
12,103,FL,Pinellas County,"117,299",12.4,"66,427"
12,105,FL,Polk County,"120,353",15.7,"61,941"
12,107,FL,Putnam County,"16,484",22.5,"46,459"
12,109,FL,St. Johns County,"17,860",5.9,"103,757"
12,111,FL,St. Lucie County,"47,534",13.4,"64,038"
12,113,FL,Santa Rosa County,"18,064",9.4,"82,537"
12,115,FL,Sarasota County,"38,638",8.5,"78,309"
12,117,FL,Seminole County,"52,808",11.1,"80,296"
12,119,FL,Sumter County,"12,830",9.4,"77,851"
12,121,FL,Suwannee County,"8,054",18.9,"51,295"
12,123,FL,Taylor County,"3,831",19.5,"48,482"
12,125,FL,Union County,"2,070",18.0,"60,749"
12,127,FL,Volusia County,"66,107",11.8,"64,601"
12,129,FL,Wakulla County,"3,771",11.7,"63,482"
12,131,FL,Walton County,"9,000",11.1,"78,814"
12,133,FL,Washington County,"4,538",19.4,"49,233"
13,000,GA,Georgia,"1,372,488",12.9,"72,742"
13,001,GA,Appling County,"3,644",20.3,"51,217"
13,003,GA,Atkinson County,"1,717",21.1,"46,060"
13,005,GA,Bacon County,"2,485",22.9,"46,044"
13,007,GA,Baker County,599,21.6,"50,129"
13,009,GA,Baldwin County,"9,253",24.1,"49,883"
13,011,GA,Banks County,"2,328",12.1,"66,928"
13,013,GA,Barrow County,"8,282",9.3,"77,583"
13,015,GA,Bartow County,"11,545",10.3,"80,017"
13,017,GA,Ben Hill County,"4,489",26.8,"41,141"
13,019,GA,Berrien County,"3,947",21.9,"48,725"
13,021,GA,Bibb County,"34,064",22.5,"48,539"
13,023,GA,Bleckley County,"1,862",16.3,"56,070"
13,025,GA,Brantley County,"2,928",16.2,"50,370"
13,027,GA,Brooks County,"4,067",25.5,"43,353"
13,029,GA,Bryan County,"3,864",8.0,"93,057"
13,031,GA,Bulloch County,"18,278",23.8,"49,471"
13,033,GA,Burke County,"5,264",21.8,"49,431"
13,035,GA,Butts County,"3,119",13.2,"62,231"
13,037,GA,Calhoun County,"1,282",33.9,"39,681"
13,039,GA,Camden County,"6,772",12.4,"67,628"
13,043,GA,Candler County,"1,974",18.5,"44,493"
13,045,GA,Carroll County,"15,981",13.2,"69,924"
13,047,GA,Catoosa County,"7,508",11.0,"66,918"
13,049,GA,Charlton County,"2,345",22.9,"48,147"
13,051,GA,Chatham County,"45,884",15.9,"64,029"
13,053,GA,Chattahoochee County,"1,029",15.6,"57,507"
13,055,GA,Chattooga County,"4,271",18.1,"50,714"
13,057,GA,Cherokee County,"15,654",5.6,"99,932"
13,059,GA,Clarke County,"31,580",26.5,"49,832"
13,061,GA,Clay County,700,25.1,"37,961"
13,063,GA,Clayton County,"42,575",14.6,"57,625"
13,065,GA,Clinch County,"1,410",21.5,"45,595"
13,067,GA,Cobb County,"61,108",8.0,"96,798"
13,069,GA,Coffee County,"7,959",19.9,"48,792"
13,071,GA,Colquitt County,"10,128",22.6,"49,214"
13,073,GA,Columbia County,"11,298",7.0,"94,224"
13,075,GA,Cook County,"3,527",20.6,"44,476"
13,077,GA,Coweta County,"11,387",7.5,"87,618"
13,079,GA,Crawford County,"2,034",16.9,"60,295"
13,081,GA,Crisp County,"4,833",25.1,"43,884"
13,083,GA,Dade County,"1,745",11.3,"59,708"
13,085,GA,Dawson County,"2,398",8.0,"84,551"
13,087,GA,Decatur County,"6,363",22.6,"46,455"
13,089,GA,DeKalb County,"101,463",13.5,"76,736"
13,091,GA,Dodge County,"4,391",24.4,"43,783"
13,093,GA,Dooly County,"2,155",23.7,"46,191"
13,095,GA,Dougherty County,"22,306",27.7,"42,629"
13,097,GA,Douglas County,"14,898",10.2,"79,242"
13,099,GA,Early County,"2,461",23.7,"43,417"
13,101,GA,Echols County,774,21.1,"47,195"
13,103,GA,Effingham County,"5,859",8.6,"88,111"
13,105,GA,Elbert County,"3,171",16.2,"49,220"
13,107,GA,Emanuel County,"4,490",20.8,"46,975"
13,109,GA,Evans County,"2,186",21.6,"45,163"
13,111,GA,Fannin County,"2,932",11.4,"60,604"
13,113,GA,Fayette County,"7,155",5.9,"109,358"
13,115,GA,Floyd County,"14,366",15.1,"56,651"
13,117,GA,Forsyth County,"10,836",4.1,"130,909"
13,119,GA,Franklin County,"3,731",16.0,"49,940"
13,121,GA,Fulton County,"133,088",12.7,"89,798"
13,123,GA,Gilmer County,"4,480",14.0,"68,294"
13,125,GA,Glascock County,400,13.9,"55,539"
13,127,GA,Glynn County,"11,354",13.7,"63,532"
13,129,GA,Gordon County,"6,721",11.5,"63,946"
13,131,GA,Grady County,"5,587",21.6,"48,548"
13,133,GA,Greene County,"2,716",13.6,"74,488"
13,135,GA,Gwinnett County,"86,107",8.9,"83,918"
13,137,GA,Habersham County,"6,213",13.8,"62,428"
13,139,GA,Hall County,"24,679",11.7,"76,789"
13,141,GA,Hancock County,"1,912",26.5,"38,570"
13,143,GA,Haralson County,"4,682",15.1,"57,912"
13,145,GA,Harris County,"3,235",9.0,"90,636"
13,147,GA,Hart County,"3,711",14.2,"56,137"
13,149,GA,Heard County,"1,727",14.9,"56,724"
13,151,GA,Henry County,"19,857",8.0,"82,379"
13,153,GA,Houston County,"17,991",10.7,"71,237"
13,155,GA,Irwin County,"1,676",19.1,"49,224"
13,157,GA,Jackson County,"6,088",7.3,"82,138"
13,159,GA,Jasper County,"2,038",12.9,"63,718"
13,161,GA,Jeff Davis County,"2,995",20.2,"46,143"
13,163,GA,Jefferson County,"3,511",23.7,"44,459"
13,165,GA,Jenkins County,"2,070",27.9,"41,830"
13,167,GA,Johnson County,"2,033",27.3,"42,603"
13,169,GA,Jones County,"3,243",11.5,"65,515"
13,171,GA,Lamar County,"2,442",13.0,"61,542"
13,173,GA,Lanier County,"1,878",19.2,"50,671"
13,175,GA,Laurens County,"10,450",21.4,"47,918"
13,177,GA,Lee County,"3,360",10.3,"84,260"
13,179,GA,Liberty County,"9,160",14.4,"59,807"
13,181,GA,Lincoln County,"1,201",15.4,"69,776"
13,183,GA,Long County,"2,550",14.2,"71,285"
13,185,GA,Lowndes County,"17,678",15.4,"52,623"
